samples/2018-12-29_17-26-58/img_0.png,0,0,0,0
samples/2018-12-29_17-26-58/img_1.png,0,0,0,0
samples/2018-12-29_17-26-58/img_2.png,0,0,0,0
samples/2018-12-29_17-26-58/img_3.png,0,0,0,0
samples/2018-12-29_17-26-58/img_4.png,0,0,0,0
samples/2018-12-29_17-26-58/img_5.png,0,0,0,0
samples/2018-12-29_17-26-58/img_6.png,0,0,0,0
samples/2018-12-29_17-26-58/img_7.png,0,0,0,0
samples/2018-12-29_17-26-58/img_8.png,0,0,0,0
samples/2018-12-29_17-26-58/img_9.png,0,0,0,0
samples/2018-12-29_17-26-58/img_10.png,0,0,0,0
samples/2018-12-29_17-26-58/img_11.png,0,0,0,0
samples/2018-12-29_17-26-58/img_12.png,0,0,0,0
samples/2018-12-29_17-26-58/img_13.png,0,0,0,0
samples/2018-12-29_17-26-58/img_14.png,0,0,0,0
samples/2018-12-29_17-26-58/img_15.png,0,0,0,0
samples/2018-12-29_17-26-58/img_16.png,0,0,0,0
samples/2018-12-29_17-26-58/img_17.png,0,0,0,0
samples/2018-12-29_17-26-58/img_18.png,0,0,0,0
samples/2018-12-29_17-26-58/img_19.png,0,0,0,0
samples/2018-12-29_17-26-58/img_20.png,0,0,0,0
samples/2018-12-29_17-26-58/img_21.png,0,0,0,0
samples/2018-12-29_17-26-58/img_22.png,0,0,0,0
samples/2018-12-29_17-26-58/img_23.png,0,0,0,0
samples/2018-12-29_17-26-58/img_24.png,0,0,0,0
